,admissions,discharges,occupancy,day,holiday,temp,feels_like,temp_min,temp_max
2017-07-09,9.0,10.0,76.0,6,1.0,19.117916666666662,16.59375,18.2625,19.958333333333332
2017-07-10,18.0,19.0,75.0,0,1.0,21.704583333333332,21.428750000000004,20.879166666666666,22.491666666666664
2017-07-11,21.0,17.0,79.0,1,1.0,21.847083333333334,22.39833333333333,20.95,22.837500000000002
2017-07-12,15.0,23.0,71.0,2,1.0,21.080416666666668,22.095833333333335,19.53333333333333,22.783333333333335
2017-07-13,18.0,14.0,75.0,3,1.0,16.6732,13.668,15.828000000000001,17.552
2017-07-14,14.0,12.0,77.0,4,1.0,19.645000000000003,20.061923076923073,18.096153846153843,21.442307692307693
2017-07-15,14.0,16.0,75.0,5,1.0,20.9008,21.540400000000005,19.976,21.752
2017-07-16,19.0,8.0,86.0,6,1.0,21.07083333333333,20.812500000000004,19.974999999999998,22.262500000000003
2017-07-17,17.0,13.0,90.0,0,1.0,20.96,21.8968,19.964000000000002,22.024
2017-07-18,18.0,20.0,88.0,1,1.0,21.621666666666666,22.810000000000002,20.220833333333335,22.97916666666667
2017-07-19,12.0,17.0,83.0,2,1.0,22.024166666666662,22.742083333333337,20.779166666666665,23.42916666666667
2017-07-20,23.0,21.0,85.0,3,1.0,21.75458333333334,22.38791666666667,20.64166666666667,22.84166666666667
2017-07-21,13.0,22.0,76.0,4,1.0,21.736666666666665,21.35833333333333,20.804166666666674,22.758333333333336
2017-07-22,11.0,7.0,80.0,5,1.0,21.45583333333333,22.105416666666667,20.470833333333335,22.5125
2017-07-23,14.0,8.0,86.0,6,1.0,20.83875,19.6675,19.966666666666665,21.783333333333335
2017-07-24,16.0,16.0,86.0,0,1.0,18.963030303030305,17.64060606060606,17.739393939393935,20.460606060606057
2017-07-25,16.0,22.0,80.0,1,1.0,16.633200000000002,14.255199999999997,15.403999999999998,17.736
2017-07-26,9.0,18.0,71.0,2,1.0,18.447916666666668,18.810416666666665,17.166666666666668,19.575
2017-07-27,14.0,16.0,69.0,3,1.0,20.9975,20.99833333333333,20.070833333333336,21.837500000000002
2017-07-28,18.0,16.0,71.0,4,1.0,19.086249999999996,16.942083333333333,18.28333333333333,19.95
